"SIdent";"Schlag.ID";"KID";"AUI.ID";"BFS.Nr";"Zone.Nr";"BF";"Schlagflaeche";"Menge.Produkt";"Rohleistung.total";"Rohleistung.aus.landwirtschaftlicher.Produktion";"Arbeitskräfte.Betrieb";"Hangbeiträge..2.v.2.";"Hangbeiträge..1.v.2..";"Tierhaltung";"Ausbildung.Betriebsleiter";"Tierbestand.total..im.Eigentum.";"Landwirtschaftliches.Einkommen..LE.";"Pflanzenbau";"Betriebseinkommen";"Dünger";"Sachkosten.Pflanzenbau";"Aktiven.Betrieb";"Alter.Betriebsleiter";"Fremdfinanzierungsgrad..Nenner.";"Fremdfinanzierungsgrad..Zähler.";"Mfungag";"Extenso";"Insektizid";"AIag";"HR";"Menge.Produkt.ha2";"Ext";"STIprob";"Kultur";"Kantonsnr.";"Gemeinde";"Region";"Datum";"Massnahmedetail.ID";"Kulturertrag";"Einheit.Produkt";"Jahr";"Arbeitskräfte.Betrieb.1";"Gesamteinkommen..GE.";"Höhe.über.Meer";"Direktzahlungen";"Pflanzenschutz";"Anlagevermögen";"Minsektag";"Mherbreduzag";"Herbizid";"Rest";"TL";"AIA";"PSMBez";"name";"maxUm";"max";"HL";"PSMIdent";"LN";"Einheit.Ertrag.ha";"Menge.Produkt.ha";"Zone";"Landwirtschaftliche.Nutzfläche";"Ausserlandwirtschaftliches.Einkommen";"Aktiven.total";"Hagelversicherung";"Mherbag";"Mtillag";"Fungizid";"HerbBio";"FL";"Massnahmeflaeche2";"AIAha";"STIQuotient";"P09";"P10";"P11";"P12";"P13";"AP";"P09.ha";"P10.ha";"P11.ha";"P12.ha";"P13.ha";"AP.ha";"Menge.ha_P";"Extag";"Kartoffeln";"Mais";"Obst";"UebrigesGetreide";"Winterweizen";"WinterweizenExt";"Flaeche";"Mtillagag";"notBioMittel";"BioMittel"
"328 Obst";"566FAC71-87AA-4FB7-BDB6-A54416";"Glyfos Erdbeeren, einjährig, hoher Ertrag";328;1707;31;24,93;0,05;0,25;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,36;70;5;0;0;"Obst";9;"Risch";"Tal";"23.03.2010";"9870EDC7-5A25-4DA6-B4D9-2796D7";300;"l";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;1;0;0,0111628470369651;0,09;"Glyfos";"Glyfos";NA;NA;0;"30233 1";24,93;"dt";5;31;24,93;0;366220,08;2220,3;3;1;0;0;0,0420699114229829;0,05;1,8;NA;14,25;14,25;14,25;14,2;14,2;3,5625;64,13;64,13;64,13;63,9;63,9;3,2065;4,5;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"4E638746-9B7D-4688-A730-919A11";"Flint Kernobst";328;1707;31;24,93;0,1;0,02;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,5;20;0,2;1;0;"Obst";9;"Risch";"Tal";"12.05.2010";"92D1184C-D919-4749-A5B7-4E97DE";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,435666453619202;0,01;"Flint";"Flint";0,00024;240;0,0571428571428571;"30203 2";24,93;"dt";0,2;31;24,93;0;366220,08;2220,3;3;0;1;1;0,121953373818306;0,1;0,1;833,333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"34D8EF0A-A845-4313-ADFA-AF10CE";"Delan WG Kernobst";328;1707;31;24,93;0,01;0,01;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;1;1;0;"Obst";9;"Risch";"Tal";"07.04.2010";"7E0B90F8-A780-44B8-A140-C6616B";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,007;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";1;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,01;0,7;NA;73,4;70,5;75;72,5;72,5;0,705;58,72;56,4;60;58;58;0,564;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"4E638746-9B7D-4688-A730-919A11";"Flint Kernobst";328;1707;31;24,93;0,1;0,02;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,5;20;0,2;1;0;"Obst";9;"Risch";"Tal";"03.05.2010";"F1B8BF18-23DE-4545-891B-B1951F";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,435666453619202;0,01;"Flint";"Flint";0,00024;240;0,0571428571428571;"30203 2";24,93;"dt";0,2;31;24,93;0;366220,08;2220,3;3;0;1;1;0,121953373818306;0,1;0,1;833,333333333333;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"F379B0E3-21A8-4EEE-90E7-426895";"Glyfos Erdbeeren, einjährig, hoher Ertrag";328;1707;31;24,93;0,05;0,25;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,36;70;5;0;0;"Obst";9;"Risch";"Tal";"23.03.2010";"596B1F8D-35A9-41FD-8CDE-3518AA";300;"l";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;1;0;0,0111628470369651;0,09;"Glyfos";"Glyfos";NA;NA;0;"30233 1";24,93;"dt";5;31;24,93;0;366220,08;2220,3;3;1;0;0;0,0420699114229829;0,05;1,8;NA;14,25;14,25;14,25;14,2;14,2;3,5625;64,13;64,13;64,13;63,9;63,9;3,2065;4,5;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"374B632C-608C-4641-8BAB-BB0309";"Flint Kernobst";328;1707;31;24,93;0,04;0,01;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,5;20;0,25;1;0;"Obst";9;"Risch";"Tal";"12.05.2010";"9DA04DAD-0021-421F-B85E-F2F6FC";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,435666453619202;0,005;"Flint";"Flint";0,00024;240;0,0571428571428571;"30203 2";24,93;"dt";0,25;31;24,93;0;366220,08;2220,3;3;0;1;1;0,121953373818306;0,04;0,125;1041,66666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"A25E582B-2BAA-40F3-A28F-AFE102";"Delan WG Steinobst";328;1707;31;24,93;0,15;0,12;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"07.04.2010";"731908B2-0D62-4391-A04F-15ADB1";200;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,084;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,15;0,56;NA;73,4;70,5;75;72,5;72,5;8,46;58,72;56,4;60;58;58;8,46;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"A25E582B-2BAA-40F3-A28F-AFE102";"Delan WG Steinobst";328;1707;31;24,93;0,15;0,12;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"17.04.2010";"34355976-5CD8-4446-84BF-83BD87";200;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,084;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,15;0,56;NA;73,4;70,5;75;72,5;72,5;8,46;58,72;56,4;60;58;58;8,46;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"19B5D342-99EF-48A8-9593-976F6A";"Delan WG Kernobst";328;1707;31;24,93;0,15;0,12;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"07.04.2010";"B4FAA795-6712-4C05-95D6-B8C424";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,084;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,15;0,56;NA;73,4;70,5;75;72,5;72,5;8,46;58,72;56,4;60;58;58;8,46;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"19E929DC-75BB-4006-A8EC-DD9569";"Delan WG Kernobst";328;1707;31;24,93;0,03;0,02;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,666666666666667;1;0;"Obst";9;"Risch";"Tal";"07.04.2010";"5580A5F1-FFE3-4E3E-90A7-BD35C5";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,014;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,666666667;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,03;0,466666666666667;NA;73,4;70,5;75;72,5;72,5;1,41;58,72;56,4;60;58;58;1,692;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"6799A231-0BF0-4D57-AACD-2AF160";"Delan WG Kernobst";328;1707;31;24,93;0,04;0,03;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,75;1;0;"Obst";9;"Risch";"Tal";"07.04.2010";"76051E89-8ADE-4FEC-A092-3231B8";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,021;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,75;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,04;0,525;NA;73,4;70,5;75;72,5;72,5;2,115;58,72;56,4;60;58;58;2,256;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"4D22692C-FD60-4612-B8DF-FE9CD5";"Rondo DG Erdbeere";328;1707;31;24,93;0,2;0,2;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,65;230;1;1;0;"Obst";9;"Risch";"Tal";"02.09.2009";"FD9975AD-EF2B-4C0C-9E14-D0221B";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,0371466024826716;0,13;"Rondo DG";"Rondo DG";NA;NA;0,457142857142857;"30401 2";24,93;"dt";1;31;24,93;0;366220,08;2220,3;3;1;1;1;0,0773773170046701;0,2;0,65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"4D22692C-FD60-4612-B8DF-FE9CD5";"Rondo DG Erdbeere";328;1707;31;24,93;0,2;0,2;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,65;230;1;1;0;"Obst";9;"Risch";"Tal";"14.08.2009";"022F052B-CE1D-4491-BEF3-C3EE27";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,0371466024826716;0,13;"Rondo DG";"Rondo DG";NA;NA;0,457142857142857;"30401 2";24,93;"dt";1;31;24,93;0;366220,08;2220,3;3;1;1;1;0,0773773170046701;0,2;0,65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"4D22692C-FD60-4612-B8DF-FE9CD5";"Rondo DG Erdbeere";328;1707;31;24,93;0,2;0,2;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,65;230;1;1;0;"Obst";9;"Risch";"Tal";"03.04.2010";"F4F3EE11-0E56-4A72-B969-DD0025";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,0371466024826716;0,13;"Rondo DG";"Rondo DG";NA;NA;0,457142857142857;"30401 2";24,93;"dt";1;31;24,93;0;366220,08;2220,3;3;1;1;1;0,0773773170046701;0,2;0,65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"374B632C-608C-4641-8BAB-BB0309";"Delan WG Kernobst";328;1707;31;24,93;0,04;0,03;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,75;1;0;"Obst";9;"Risch";"Tal";"16.04.2010";"40730B5A-83CE-4E0F-A954-5AC548";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,021;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,75;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,04;0,525;NA;73,4;70,5;75;72,5;72,5;2,115;58,72;56,4;60;58;58;2,256;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"4D22692C-FD60-4612-B8DF-FE9CD5";"NA Erdbeeren, einjährig, hoher Ertrag";328;1707;31;24,93;0,2;1,2;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,03;0;6;1;0;"Obst";9;"Risch";"Tal";"21.04.2010";"285A804F-1CD9-449E-AF93-D406F6";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;1;0,00289214509954203;0,036;"Schnecken-Linsen";NA;NA;NA;0,0285714285714286;"30680 2";24,93;"dt";6;31;24,93;0;366220,08;2220,3;3;1;0;1;0,00144564701642523;0,2;0,18;NA;13,35;13,35;13,35;13,35;13,35;16,02;113,48;40,05;40;40;40;8,01;4,83333333333333;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"18E763EE-4098-42B2-BFA3-97F8A8";"Rondo DG Erdbeere";328;1707;31;24,93;0,05;0,05;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,65;230;1;1;0;"Obst";9;"Risch";"Tal";"14.08.2009";"6B5AAF75-7F09-4A1B-BFA7-9C9EB7";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,0371466024826716;0,0325;"Rondo DG";"Rondo DG";NA;NA;0,457142857142857;"30401 2";24,93;"dt";1;31;24,93;0;366220,08;2220,3;3;1;1;1;0,0773773170046701;0,05;0,65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"ED1898F3-02EB-4C06-9B86-8B6B24";"Delan WG Kernobst";328;1707;31;24,93;0,1;0,08;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"07.04.2010";"3C3539B0-1CC4-4227-B303-25FBA8";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,056;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,1;0,56;NA;73,4;70,5;75;72,5;72,5;5,64;58,72;56,4;60;58;58;5,64;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"19E929DC-75BB-4006-A8EC-DD9569";"Flint Kernobst";328;1707;31;24,93;0,03;0,01;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,5;20;0,333333333333333;1;0;"Obst";9;"Risch";"Tal";"03.05.2010";"410EB586-CD3A-43FB-AD1C-3C958F";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,435666453619202;0,005;"Flint";"Flint";0,00024;240;0,0571428571428571;"30203 2";24,93;"dt";0,333333333;31;24,93;0;366220,08;2220,3;3;0;1;1;0,121953373818306;0,03;0,166666666666667;1388,88888888889;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"E750E9E6-B63A-4EE0-B934-389486";"Delan WG Kernobst";328;1707;31;24,93;0,05;0,04;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"27.04.2010";"021114CF-8531-45D3-B5D1-01C96A";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,028;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,05;0,56;NA;73,4;70,5;75;72,5;72,5;2,82;58,72;56,4;60;58;58;2,82;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"566FAC71-87AA-4FB7-BDB6-A54416";"Rondo DG Erdbeere";328;1707;31;24,93;0,05;0,05;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,65;230;1;1;0;"Obst";9;"Risch";"Tal";"02.09.2009";"26C2C4D0-B721-4282-85EA-315AA5";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,0371466024826716;0,0325;"Rondo DG";"Rondo DG";NA;NA;0,457142857142857;"30401 2";24,93;"dt";1;31;24,93;0;366220,08;2220,3;3;1;1;1;0,0773773170046701;0,05;0,65;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"566FAC71-87AA-4FB7-BDB6-A54416";"NA Erdbeeren, einjährig, hoher Ertrag";328;1707;31;24,93;0,05;0,3;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,03;0;6;1;0;"Obst";9;"Risch";"Tal";"27.04.2010";"3E71FCE6-B43C-4113-83E6-2EF72E";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;1;0,00289214509954203;0,009;"Schnecken-Linsen";NA;NA;NA;0,0285714285714286;"30680 2";24,93;"dt";6;31;24,93;0;366220,08;2220,3;3;1;0;1;0,00144564701642523;0,05;0,18;NA;13,35;13,35;13,35;13,35;13,35;4,005;113,48;40,05;40;40;40;2,0025;4,83333333333333;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"ED1898F3-02EB-4C06-9B86-8B6B24";"Bayfidan SC 312 Kernobst";328;1707;31;24,93;0,1;0,01;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,312;0;0,1;1;0;"Obst";9;"Risch";"Tal";"19.07.2010";"C06E6F68-3551-4C0E-98EF-2DF47D";400;"l";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,0126719574607273;0,00312;"Bayfidan SC 312";"Bayfidan SC 312";NA;NA;0,571428571428571;"32468 1";24,93;"dt";0,1;31;24,93;0;366220,08;2220,3;3;0;1;1;0,691958163873307;0,1;0,0312;NA;257,090253260586;254;254;254;254;2,54;33,4217329238762;33,02;33;33;33;3,302;0,13;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"24BB1FBD-F5AD-41C0-BD62-75E767";"Delan WG Kirsche";328;1707;31;24,93;0,2;0,16;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"22.05.2010";"6EA6CC5A-B62F-4355-BAA9-F4F5B1";120;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,112;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,2;0,56;NA;73,4;70,5;75;72,5;72,5;11,28;58,72;56,4;60;58;58;11,28;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"24BB1FBD-F5AD-41C0-BD62-75E767";"Delan WG Kirsche";328;1707;31;24,93;0,2;0,16;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"27.04.2010";"5C639980-EA66-4EC6-AF33-B48D50";120;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,112;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,2;0,56;NA;73,4;70,5;75;72,5;72,5;11,28;58,72;56,4;60;58;58;11,28;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"566FAC71-87AA-4FB7-BDB6-A54416";"Thiram 80 Erdbeere";328;1707;31;24,93;0,05;0,14;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;1;0;0;0,8;140;2,8;2;0;"Obst";9;"Risch";"Tal";"08.04.2010";"7339D2D1-A9B8-4643-816A-0F8F62";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,471291383632106;0,112;"Thiram 80";"Thiram 80";NA;NA;0,485714285714286;"30459 2";24,93;"dt";2,8;31;24,93;0;366220,08;2220,3;3;1;1;2;0,00496690564821859;0,05;2,24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"463BA8B1-3D3E-48BF-A551-00C377";"Delan WG Kernobst";328;1707;31;24,93;0,04;0,03;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,75;1;0;"Obst";9;"Risch";"Tal";"27.04.2010";"6E3A7502-F27D-4D17-B0CD-6179E3";400;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,021;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,75;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,04;0,525;NA;73,4;70,5;75;72,5;72,5;2,115;58,72;56,4;60;58;58;2,256;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"A25E582B-2BAA-40F3-A28F-AFE102";"Delan WG Steinobst";328;1707;31;24,93;0,15;0,12;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"22.05.2010";"0FD13325-9FF9-4965-9165-F6F09B";200;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,084;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,15;0,56;NA;73,4;70,5;75;72,5;72,5;8,46;58,72;56,4;60;58;58;8,46;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"374B632C-608C-4641-8BAB-BB0309";"Flint Kernobst";328;1707;31;24,93;0,04;0,01;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,5;20;0,25;1;0;"Obst";9;"Risch";"Tal";"03.05.2010";"EFE4279F-15E0-4274-8F46-4E1401";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,435666453619202;0,005;"Flint";"Flint";0,00024;240;0,0571428571428571;"30203 2";24,93;"dt";0,25;31;24,93;0;366220,08;2220,3;3;0;1;1;0,121953373818306;0,04;0,125;1041,66666666667;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"374B632C-608C-4641-8BAB-BB0309";"Delan WG Kernobst";328;1707;31;24,93;0,04;0,03;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,75;1;0;"Obst";9;"Risch";"Tal";"07.04.2010";"BF472437-CC0D-4C16-9D0C-8E939A";300;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,021;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,75;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,04;0,525;NA;73,4;70,5;75;72,5;72,5;2,115;58,72;56,4;60;58;58;2,256;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
"328 Obst";"24BB1FBD-F5AD-41C0-BD62-75E767";"Delan WG Kirsche";328;1707;31;24,93;0,2;0,16;214746,09;119407;2,2;0;60;62156,7;4;34,89;37350,5;57250,3;95029,63;2270,75;30909,36;366220,08;31;366220,08;75000;3;0;0;0,7;10;0,8;1;0;"Obst";9;"Risch";"Tal";"04.06.2010";"CCA4BB47-F921-40E8-B638-6BCAB2";120;"kg";2010;2,2;37350,5;430;70513;5462,75;200125;0;0;0;0;0,140481640719712;0,112;"Delan WG";"Delan WG";NA;NA;0,514285714285714;"30154 2";24,93;"dt";0,8;31;24,93;0;366220,08;2220,3;3;0;1;1;0,0702354367715739;0,2;0,56;NA;73,4;70,5;75;72,5;72,5;11,28;58,72;56,4;60;58;58;11,28;0,8;1;0;0;1;0;0;0;1,55;0,181818181818182;0;0
